date,total_vaccinations,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,people_fully_vaccinated,people_fully_vaccinated_per_hundred,country,iso_code
2021-01-19,22226.0,19058.0,0.32,0.27,921.0,133.0,2588.0,3168.0,0.05,Bulgaria,BGR
2021-01-20,24127.0,19834.0,0.35000000000000003,0.29,1013.0,146.0,1901.0,4293.0,0.06,Bulgaria,BGR
2021-01-21,25251.0,20719.0,0.36,0.30000000000000004,1081.0,156.0,1124.0,4532.0,0.07,Bulgaria,BGR
2021-01-22,26101.0,21496.0,0.38,0.31,1139.0,164.0,850.0,4605.0,0.07,Bulgaria,BGR
2021-01-23,26119.0,21509.0,0.38,0.31,1112.0,160.0,18.0,4610.0,0.07,Bulgaria,BGR
2021-01-24,26143.0,21533.0,0.38,0.31,1099.0,158.0,24.0,4610.0,0.07,Bulgaria,BGR
2021-01-25,26798.0,22129.0,0.39,0.32,1023.0,147.0,655.0,4669.0,0.07,Bulgaria,BGR
2021-01-26,29122.0,23667.0,0.42,0.34,985.0,142.0,2324.0,5455.0,0.08,Bulgaria,BGR
2021-01-27,32917.0,25245.0,0.47000000000000003,0.36,1256.0,181.0,3795.0,7672.0,0.11,Bulgaria,BGR
2021-01-28,37636.0,26753.0,0.54,0.39,1769.0,255.0,4719.0,10883.0,0.16,Bulgaria,BGR
2021-01-29,40805.0,27856.0,0.59,0.4,2101.0,302.0,3169.0,12949.0,0.19,Bulgaria,BGR
2021-01-30,41020.0,27957.0,0.59,0.4,2129.0,306.0,215.0,13063.0,0.19,Bulgaria,BGR
2021-01-31,41125.0,28041.0,0.59,0.4,2140.0,308.0,105.0,13084.0,0.19,Bulgaria,BGR
2021-02-01,42634.0,28978.0,0.61,0.42,2262.0,326.0,1509.0,13656.0,0.2,Bulgaria,BGR
2021-02-02,45917.0,30817.0,0.66,0.44,2399.0,345.0,3283.0,15100.0,0.22,Bulgaria,BGR
2021-02-03,50124.0,33691.0,0.72,0.48,2458.0,354.0,4207.0,16433.0,0.24,Bulgaria,BGR
2021-02-04,54025.0,36929.0,0.78,0.53,2341.0,337.0,3901.0,17096.0,0.25,Bulgaria,BGR
2021-02-05,56860.0,39468.0,0.8200000000000001,0.5700000000000001,2294.0,330.0,2835.0,17392.0,0.25,Bulgaria,BGR
2021-02-06,57016.0,39624.0,0.8200000000000001,0.5700000000000001,2285.0,329.0,156.0,17392.0,0.25,Bulgaria,BGR
2021-02-07,57038.0,39646.0,0.8200000000000001,0.5700000000000001,2273.0,327.0,22.0,17392.0,0.25,Bulgaria,BGR
2021-02-08,58888.0,41407.0,0.85,0.6000000000000001,2322.0,334.0,1850.0,17481.0,0.25,Bulgaria,BGR
2021-02-09,62428.0,44482.0,0.9,0.64,2359.0,340.0,3540.0,17946.0,0.26,Bulgaria,BGR
2021-02-10,66163.0,47551.0,0.9500000000000001,0.68,2291.0,330.0,3735.0,18612.0,0.27,Bulgaria,BGR
2021-02-11,71123.0,51435.0,1.02,0.74,2443.0,352.0,4960.0,19688.0,0.28,Bulgaria,BGR
2021-02-12,74694.0,54123.0,1.07,0.78,2548.0,367.0,3571.0,20571.0,0.30000000000000004,Bulgaria,BGR
2021-02-13,75320.0,54646.0,1.08,0.79,2615.0,376.0,626.0,20674.0,0.30000000000000004,Bulgaria,BGR
2021-02-14,75388.0,54690.0,1.08,0.79,2621.0,377.0,68.0,20698.0,0.30000000000000004,Bulgaria,BGR
2021-02-15,77436.0,56113.0,1.11,0.81,2650.0,381.0,2048.0,21323.0,0.31,Bulgaria,BGR
2021-02-16,81338.0,58562.0,1.17,0.84,2701.0,389.0,3902.0,22776.0,0.33,Bulgaria,BGR
2021-02-17,85920.0,61813.0,1.24,0.89,2822.0,406.0,4582.0,24107.0,0.35000000000000003,Bulgaria,BGR
2021-02-18,90514.0,65073.0,1.3,0.9400000000000001,2770.0,399.0,4594.0,25441.0,0.37,Bulgaria,BGR
2021-02-19,104268.0,77518.0,1.5,1.12,4225.0,608.0,13754.0,26750.0,0.38,Bulgaria,BGR
2021-02-20,108356.0,81433.0,1.56,1.17,4719.0,679.0,4088.0,26923.0,0.39,Bulgaria,BGR
2021-02-21,119354.0,92381.0,1.72,1.33,6281.0,904.0,10998.0,26973.0,0.39,Bulgaria,BGR
2021-02-22,131063.0,103111.0,1.8900000000000001,1.48,7661.0,1103.0,11709.0,27952.0,0.4,Bulgaria,BGR
2021-02-23,148226.0,118549.0,2.13,1.71,9555.0,1375.0,17163.0,29677.0,0.43,Bulgaria,BGR
2021-02-24,168462.0,136454.0,2.42,1.96,11792.0,1697.0,20236.0,32008.0,0.46,Bulgaria,BGR
2021-02-25,188512.0,153793.0,2.71,2.21,14000.0,2015.0,20050.0,34719.0,0.5,Bulgaria,BGR
2021-02-26,204439.0,167258.0,2.94,2.41,14310.0,2059.0,15927.0,37181.0,0.54,Bulgaria,BGR
2021-02-27,209760.0,172393.0,3.02,2.48,14486.0,2085.0,5321.0,37367.0,0.54,Bulgaria,BGR
2021-02-28,212445.0,175066.0,3.06,2.52,13299.0,1914.0,2685.0,37379.0,0.54,Bulgaria,BGR
2021-03-01,223539.0,184764.0,3.22,2.66,13211.0,1901.0,11094.0,38775.0,0.56,Bulgaria,BGR
2021-03-02,243772.0,202247.0,3.51,2.91,13649.0,1964.0,20233.0,41525.0,0.6000000000000001,Bulgaria,BGR
2021-03-03,248169.0,206296.0,3.5700000000000003,2.9699999999999998,11387.0,1639.0,4397.0,41873.0,0.6000000000000001,Bulgaria,BGR
2021-03-04,268544.0,221832.0,3.86,3.19,11433.0,1645.0,20375.0,46712.0,0.67,Bulgaria,BGR
2021-03-05,284464.0,234526.0,4.09,3.38,11432.0,1645.0,15920.0,49938.0,0.72,Bulgaria,BGR
2021-03-06,287118.0,237067.0,4.13,3.41,11051.0,1590.0,2654.0,50051.0,0.72,Bulgaria,BGR
2021-03-07,288631.0,238575.0,4.15,3.43,10884.0,1566.0,1513.0,50056.0,0.72,Bulgaria,BGR
2021-03-08,294132.0,243479.0,4.23,3.5,10085.0,1451.0,5501.0,50653.0,0.73,Bulgaria,BGR
2021-03-09,302151.0,250507.0,4.35,3.61,8340.0,1200.0,8019.0,51644.0,0.74,Bulgaria,BGR
2021-03-10,309145.0,256410.0,4.45,3.69,8711.0,1254.0,6994.0,52735.0,0.76,Bulgaria,BGR
2021-03-11,324446.0,270587.0,4.67,3.89,7986.0,1149.0,15301.0,53859.0,0.78,Bulgaria,BGR
2021-03-12,336660.0,279324.0,4.85,4.02,7457.0,1073.0,12214.0,57336.0,0.8300000000000001,Bulgaria,BGR
2021-03-13,337904.0,280137.0,4.86,4.03,7255.0,1044.0,1244.0,57767.0,0.8300000000000001,Bulgaria,BGR
2021-03-14,338879.0,280462.0,4.88,4.04,7178.0,1033.0,975.0,58417.0,0.84,Bulgaria,BGR
2021-03-15,341707.0,281713.0,4.92,4.05,6796.0,978.0,2828.0,59994.0,0.86,Bulgaria,BGR
2021-03-16,345994.0,284266.0,4.98,4.09,6263.0,901.0,4287.0,61728.0,0.89,Bulgaria,BGR
2021-03-17,350702.0,286950.0,5.05,4.13,5937.0,854.0,4708.0,63752.0,0.92,Bulgaria,BGR
2021-03-18,356052.0,289311.0,5.12,4.16,4515.0,650.0,5350.0,66741.0,0.96,Bulgaria,BGR
2021-03-19,362721.0,293176.0,5.22,4.22,3723.0,536.0,6669.0,69545.0,1.0,Bulgaria,BGR
2021-03-20,366547.0,295794.0,5.28,4.26,4092.0,589.0,3826.0,70753.0,1.02,Bulgaria,BGR
2021-03-21,368905.0,297681.0,5.31,4.28,4289.0,617.0,2358.0,71224.0,1.03,Bulgaria,BGR
2021-03-22,376370.0,302517.0,5.42,4.35,4952.0,713.0,7465.0,73853.0,1.06,Bulgaria,BGR
2021-03-23,388805.0,310415.0,5.6,4.47,6116.0,880.0,12435.0,78390.0,1.13,Bulgaria,BGR
2021-03-24,401309.0,321332.0,5.78,4.62,7230.0,1041.0,12504.0,79977.0,1.15,Bulgaria,BGR
2021-03-25,415601.0,332467.0,5.98,4.78,8507.0,1224.0,14292.0,83134.0,1.2,Bulgaria,BGR
2021-03-26,430228.0,343120.0,6.19,4.94,9644.0,1388.0,14627.0,87108.0,1.25,Bulgaria,BGR
2021-03-27,434158.0,346392.0,6.25,4.99,9659.0,1390.0,3930.0,87766.0,1.26,Bulgaria,BGR
2021-03-28,436541.0,348327.0,6.28,5.01,9662.0,1391.0,2383.0,88214.0,1.27,Bulgaria,BGR
2021-03-29,445547.0,355220.0,6.41,5.11,9882.0,1422.0,9006.0,90327.0,1.3,Bulgaria,BGR
2021-03-30,458731.0,365650.0,6.6,5.26,9989.0,1438.0,13184.0,93081.0,1.34,Bulgaria,BGR
2021-03-31,472443.0,377440.0,6.8,5.43,10162.0,1462.0,13712.0,95003.0,1.37,Bulgaria,BGR
2021-04-01,486002.0,388595.0,6.99,5.59,10057.0,1447.0,13559.0,97407.0,1.4,Bulgaria,BGR
2021-04-02,498085.0,398203.0,7.17,5.73,9694.0,1395.0,12083.0,99882.0,1.44,Bulgaria,BGR
2021-04-03,502078.0,401514.0,7.23,5.78,9703.0,1396.0,3993.0,100564.0,1.45,Bulgaria,BGR
2021-04-04,503570.0,402693.0,7.25,5.8,9576.0,1378.0,1492.0,100877.0,1.45,Bulgaria,BGR
2021-04-05,510049.0,407622.0,7.34,5.87,9215.0,1326.0,6479.0,102427.0,1.47,Bulgaria,BGR
2021-04-06,519635.0,414790.0,7.48,5.97,8701.0,1252.0,9586.0,104845.0,1.51,Bulgaria,BGR
2021-04-07,533453.0,425706.0,7.68,6.13,8716.0,1254.0,13818.0,107747.0,1.55,Bulgaria,BGR
2021-04-08,552516.0,442439.0,7.95,6.37,9502.0,1368.0,19063.0,110077.0,1.58,Bulgaria,BGR
2021-04-09,567396.0,454711.0,8.17,6.54,9902.0,1425.0,14880.0,112685.0,1.62,Bulgaria,BGR
2021-04-10,571062.0,458084.0,8.22,6.59,9855.0,1418.0,3666.0,112978.0,1.63,Bulgaria,BGR
2021-04-11,572662.0,459409.0,8.24,6.61,9870.0,1420.0,1600.0,113253.0,1.63,Bulgaria,BGR
2021-04-12,579992.0,465348.0,8.35,6.7,9992.0,1438.0,7330.0,114644.0,1.65,Bulgaria,BGR
2021-04-13,590495.0,474072.0,8.5,6.82,10123.0,1457.0,10503.0,116423.0,1.6800000000000002,Bulgaria,BGR
2021-04-14,605377.0,485498.0,8.71,6.99,10275.0,1479.0,14882.0,119879.0,1.73,Bulgaria,BGR
2021-04-15,620375.0,496994.0,8.93,7.15,9694.0,1395.0,14998.0,123381.0,1.78,Bulgaria,BGR
2021-04-16,634129.0,507245.0,9.13,7.3,9533.0,1372.0,13754.0,126884.0,1.83,Bulgaria,BGR
2021-04-17,637216.0,509196.0,9.17,7.33,9451.0,1360.0,3087.0,128020.0,1.8399999999999999,Bulgaria,BGR
2021-04-18,638443.0,509905.0,9.19,7.34,9397.0,1352.0,1227.0,128538.0,1.85,Bulgaria,BGR
2021-04-19,645486.0,514417.0,9.29,7.4,9356.0,1346.0,7043.0,131069.0,1.8900000000000001,Bulgaria,BGR
2020-12-30,7864.0,7864.0,0.19,0.19,,,,,,Croatia,HRV
2020-12-31,,,,,1105.0,269.0,,,,Croatia,HRV
2021-01-01,,,,,1105.0,269.0,,,,Croatia,HRV
2021-01-02,,,,,1105.0,269.0,,,,Croatia,HRV
2021-01-03,12285.0,12285.0,0.30000000000000004,0.30000000000000004,1105.0,269.0,,,,Croatia,HRV
2021-01-04,,,,,1036.0,252.0,,,,Croatia,HRV
2021-01-05,13798.0,13798.0,0.34,0.34,989.0,241.0,,,,Croatia,HRV
2021-01-06,,,,,1334.0,325.0,,,,Croatia,HRV
2021-01-07,20603.0,20603.0,0.5,0.5,1662.0,405.0,,,,Croatia,HRV
2021-01-08,24985.0,24985.0,0.61,0.61,2130.0,519.0,4382.0,,,Croatia,HRV
2021-01-09,30000.0,30000.0,0.73,0.73,2689.0,655.0,5015.0,,,Croatia,HRV
2021-01-10,,,,,2693.0,656.0,,,,Croatia,HRV
2021-01-11,,,,,2748.0,669.0,,,,Croatia,HRV
2021-01-12,,,,,2802.0,683.0,,,,Croatia,HRV
2021-01-13,34553.0,34553.0,0.84,0.84,2479.0,604.0,,,,Croatia,HRV
2021-01-14,38000.0,38000.0,0.93,0.93,2485.0,605.0,3447.0,,,Croatia,HRV
2021-01-15,41532.0,41532.0,1.01,1.01,2364.0,576.0,3532.0,,,Croatia,HRV
2021-01-16,45906.0,45906.0,1.12,1.12,2272.0,553.0,4374.0,,,Croatia,HRV
2021-01-17,,,,,2510.0,611.0,,,,Croatia,HRV
2021-01-18,,,,,2747.0,669.0,,,,Croatia,HRV
2021-01-19,54304.0,54304.0,1.32,1.32,2984.0,727.0,,,,Croatia,HRV
2021-01-20,,,,,3329.0,811.0,,,,Croatia,HRV
2021-01-21,,,,,3343.0,814.0,,,,Croatia,HRV
2021-01-22,64951.0,,1.58,,3346.0,815.0,,,,Croatia,HRV
2021-01-23,,,,,2960.0,721.0,,,,Croatia,HRV
2021-01-24,,,,,2800.0,682.0,,,,Croatia,HRV
2021-01-25,69984.0,58077.0,1.7000000000000002,1.4100000000000001,2640.0,643.0,,11907.0,0.29,Croatia,HRV
2021-01-26,,,,,2598.0,633.0,,,,Croatia,HRV
2021-01-27,,,,,2448.0,596.0,,,,Croatia,HRV
2021-01-28,,,,,2299.0,560.0,,,,Croatia,HRV
2021-01-29,80000.0,,1.9500000000000002,,2150.0,524.0,,,,Croatia,HRV
2021-01-30,,,,,2097.0,511.0,,,,Croatia,HRV
2021-01-31,,,,,2045.0,498.0,,,,Croatia,HRV
2021-02-01,83928.0,58829.0,2.04,1.43,1992.0,485.0,,25099.0,0.61,Croatia,HRV
2021-02-02,,,,,1920.0,468.0,,,,Croatia,HRV
2021-02-03,87929.0,59064.0,2.14,1.44,1848.0,450.0,,28865.0,0.7000000000000001,Croatia,HRV
2021-02-04,95505.0,59593.0,2.33,1.45,2573.0,627.0,7576.0,35912.0,0.87,Croatia,HRV
2021-02-05,,,,,2406.0,586.0,,,,Croatia,HRV
2021-02-06,,,,,2411.0,587.0,,,,Croatia,HRV
2021-02-07,,,,,2415.0,588.0,,,,Croatia,HRV
2021-02-08,,,,,2420.0,589.0,,,,Croatia,HRV
2021-02-09,102207.0,61241.0,2.49,1.49,2326.0,567.0,,41966.0,1.02,Croatia,HRV
2021-02-10,,,,,2794.0,681.0,,,,Croatia,HRV
2021-02-11,112774.0,64775.0,2.75,1.58,2467.0,601.0,,47969.0,1.17,Croatia,HRV
2021-02-12,,,,,2555.0,622.0,,,,Croatia,HRV
2021-02-13,,,,,2643.0,644.0,,,,Croatia,HRV
2021-02-14,,,,,2731.0,665.0,,,,Croatia,HRV
2021-02-15,120603.0,67825.0,2.94,1.65,2819.0,687.0,,52778.0,1.29,Croatia,HRV
2021-02-16,,,,,3657.0,891.0,,,,Croatia,HRV
2021-02-17,,,,,3932.0,958.0,,,,Croatia,HRV
2021-02-18,142222.0,87169.0,3.46,2.12,4207.0,1025.0,,55053.0,1.34,Croatia,HRV
2021-02-19,,,,,4782.0,1165.0,,,,Croatia,HRV
2021-02-20,,,,,5356.0,1305.0,,,,Croatia,HRV
2021-02-21,,,,,5931.0,1445.0,,,,Croatia,HRV
2021-02-22,166146.0,108311.0,4.05,2.64,6506.0,1585.0,,57835.0,1.4100000000000001,Croatia,HRV
2021-02-23,,,,,6757.0,1646.0,,,,Croatia,HRV
2021-02-24,184076.0,125771.0,4.48,3.06,7009.0,1707.0,,58305.0,1.42,Croatia,HRV
2021-02-25,194267.0,135756.0,4.73,3.31,7435.0,1811.0,10191.0,58511.0,1.43,Croatia,HRV
2021-02-26,,,,,7252.0,1767.0,,,,Croatia,HRV
2021-02-27,,,,,7069.0,1722.0,,,,Croatia,HRV
2021-02-28,,,,,6886.0,1677.0,,,,Croatia,HRV
2021-03-01,213068.0,153085.0,5.19,3.73,6703.0,1633.0,,59983.0,1.46,Croatia,HRV
2021-03-02,,,,,6800.0,1656.0,,,,Croatia,HRV
2021-03-03,,,,,6897.0,1680.0,,,,Croatia,HRV
2021-03-04,242000.0,182000.0,5.89,4.43,6819.0,1661.0,,60000.0,1.46,Croatia,HRV
2021-03-05,,,,,6977.0,1700.0,,,,Croatia,HRV
2021-03-06,,,,,7135.0,1738.0,,,,Croatia,HRV
2021-03-07,,,,,7293.0,1776.0,,,,Croatia,HRV
2021-03-08,265223.0,202167.0,6.46,4.92,7451.0,1815.0,,63056.0,1.54,Croatia,HRV
2021-03-09,,,,,7349.0,1790.0,,,,Croatia,HRV
2021-03-10,,,,,7248.0,1766.0,,,,Croatia,HRV
2021-03-11,,,,,7146.0,1741.0,,,,Croatia,HRV
2021-03-12,300956.0,233423.0,7.33,5.69,7593.0,1850.0,,67533.0,1.65,Croatia,HRV
2021-03-13,,,,,8072.0,1966.0,,,,Croatia,HRV
2021-03-14,,,,,8551.0,2083.0,,,,Croatia,HRV
2021-03-15,,,,,9031.0,2200.0,,,,Croatia,HRV
2021-03-16,,,,,9063.0,2208.0,,,,Croatia,HRV
2021-03-17,,,,,9096.0,2216.0,,,,Croatia,HRV
2021-03-18,,,,,9128.0,2223.0,,,,Croatia,HRV
2021-03-19,365082.0,288622.0,8.89,7.03,9161.0,2232.0,,76460.0,1.8599999999999999,Croatia,HRV
2021-03-20,,,,,9070.0,2209.0,,,,Croatia,HRV
2021-03-21,,,,,8979.0,2187.0,,,,Croatia,HRV
2021-03-22,390657.0,311448.0,9.52,7.59,8888.0,2165.0,,79209.0,1.9300000000000002,Croatia,HRV
2021-03-23,,,,,8511.0,2073.0,,,,Croatia,HRV
2021-03-24,,,,,8134.0,1981.0,,,,Croatia,HRV
2021-03-25,,,,,7757.0,1890.0,,,,Croatia,HRV
2021-03-26,416745.0,335916.0,10.15,8.18,7380.0,1798.0,,80829.0,1.97,Croatia,HRV
2021-03-27,,,,,7138.0,1739.0,,,,Croatia,HRV
2021-03-28,430396.0,348648.0,10.48,8.49,6895.0,1680.0,,81748.0,1.99,Croatia,HRV
2021-03-29,,,,,7872.0,1918.0,,,,Croatia,HRV
2021-03-30,,,,,9136.0,2225.0,,,,Croatia,HRV
2021-03-31,476499.0,385724.0,11.61,9.4,10400.0,2533.0,,89313.0,2.18,Croatia,HRV
2021-04-01,498417.0,404518.0,12.14,9.85,12599.0,3069.0,21918.0,92380.0,2.25,Croatia,HRV
2021-04-02,517112.0,419431.0,12.6,10.22,14338.0,3493.0,18695.0,96047.0,2.34,Croatia,HRV
2021-04-03,,,,,13882.0,3382.0,,,,Croatia,HRV
2021-04-04,524371.0,426037.0,12.77,10.38,13425.0,3270.0,,98334.0,2.4,Croatia,HRV
2021-04-05,,,,,11376.0,2771.0,,,,Croatia,HRV
2021-04-06,526414.0,427387.0,12.82,10.41,9326.0,2272.0,,99027.0,2.41,Croatia,HRV
2021-04-07,533409.0,432601.0,12.99,10.54,8130.0,1980.0,6995.0,100808.0,2.46,Croatia,HRV
2021-04-08,543436.0,440890.0,13.24,10.74,6431.0,1567.0,10027.0,102546.0,2.5,Croatia,HRV
2021-04-09,565785.0,458762.0,13.78,11.17,6953.0,1694.0,22349.0,107023.0,2.61,Croatia,HRV
2021-04-10,583931.0,473522.0,14.22,11.53,9027.0,2199.0,18146.0,110409.0,2.69,Croatia,HRV
2021-04-11,588183.0,477617.0,14.33,11.63,9116.0,2221.0,4252.0,110566.0,2.69,Croatia,HRV
2021-04-12,595369.0,483825.0,14.5,11.79,9997.0,2435.0,7186.0,111544.0,2.7199999999999998,Croatia,HRV
2021-04-13,605423.0,491601.0,14.75,11.97,11287.0,2749.0,10054.0,113822.0,2.77,Croatia,HRV
2021-04-14,617516.0,500233.0,15.04,12.19,12015.0,2927.0,12093.0,117283.0,2.86,Croatia,HRV
2021-04-15,643834.0,519375.0,15.68,12.65,14343.0,3494.0,26318.0,124459.0,3.03,Croatia,HRV
2021-04-16,671839.0,539487.0,16.37,13.14,15151.0,3691.0,28005.0,132352.0,3.22,Croatia,HRV
2021-04-17,691265.0,552559.0,16.84,13.46,15333.0,3735.0,19426.0,138706.0,3.38,Croatia,HRV
2021-04-18,693530.0,553883.0,16.89,13.49,15050.0,3666.0,2265.0,139647.0,3.4,Croatia,HRV
2021-01-06,3901.0,3901.0,0.45,0.45,,,,,,Cyprus,CYP
2021-01-07,,,,,534.0,610.0,,,,Cyprus,CYP
2021-01-08,,,,,534.0,610.0,,,,Cyprus,CYP
2021-01-09,,,,,534.0,610.0,,,,Cyprus,CYP
2021-01-10,6035.0,6035.0,0.6900000000000001,0.6900000000000001,534.0,610.0,,,,Cyprus,CYP
2021-01-11,,,,,566.0,646.0,,,,Cyprus,CYP
2021-01-12,,,,,588.0,671.0,,,,Cyprus,CYP
2021-01-13,,,,,604.0,690.0,,,,Cyprus,CYP
2021-01-14,,,,,628.0,717.0,,,,Cyprus,CYP
2021-01-15,,,,,651.0,743.0,,,,Cyprus,CYP
2021-01-16,10226.0,10226.0,1.17,1.17,675.0,771.0,,,,Cyprus,CYP
2021-01-17,,,,,752.0,859.0,,,,Cyprus,CYP
2021-01-18,,,,,806.0,920.0,,,,Cyprus,CYP
2021-01-19,,,,,859.0,981.0,,,,Cyprus,CYP
2021-01-20,,,,,913.0,1042.0,,,,Cyprus,CYP
2021-01-21,,,,,966.0,1103.0,,,,Cyprus,CYP
2021-01-22,,,,,1020.0,1165.0,,,,Cyprus,CYP
2021-01-23,17739.0,15322.0,2.03,1.75,1073.0,1225.0,,2057.0,0.23,Cyprus,CYP
2021-01-24,,,,,1079.0,1232.0,,,,Cyprus,CYP
2021-01-25,,,,,1084.0,1238.0,,,,Cyprus,CYP
2021-01-26,,,,,1090.0,1244.0,,,,Cyprus,CYP
2021-01-27,,,,,1095.0,1250.0,,,,Cyprus,CYP
2021-01-28,,,,,1101.0,1257.0,,,,Cyprus,CYP
2021-01-29,,,,,1106.0,1263.0,,,,Cyprus,CYP
2021-01-30,25519.0,19618.0,2.91,2.24,1111.0,1268.0,,5551.0,0.63,Cyprus,CYP
2021-01-31,,,,,1102.0,1258.0,,,,Cyprus,CYP
2021-02-01,,,,,1093.0,1248.0,,,,Cyprus,CYP
2021-02-02,,,,,1083.0,1236.0,,,,Cyprus,CYP
2021-02-03,,,,,1074.0,1226.0,,,,Cyprus,CYP
2021-02-04,,,,,1064.0,1215.0,,,,Cyprus,CYP
2021-02-05,,,,,1055.0,1204.0,,,,Cyprus,CYP
2021-02-06,32837.0,22813.0,3.75,2.6,1045.0,1193.0,,10024.0,1.1400000000000001,Cyprus,CYP
2021-02-07,,,,,1133.0,1294.0,,,,Cyprus,CYP
2021-02-08,,,,,1220.0,1393.0,,,,Cyprus,CYP
2021-02-09,,,,,1307.0,1492.0,,,,Cyprus,CYP
2021-02-10,,,,,1394.0,1592.0,,,,Cyprus,CYP
2021-02-11,,,,,1482.0,1692.0,,,,Cyprus,CYP
2021-02-12,,,,,1569.0,1791.0,,,,Cyprus,CYP
2021-02-13,44429.0,29592.0,5.07,3.38,1656.0,1891.0,,14837.0,1.69,Cyprus,CYP
2021-02-14,,,,,1672.0,1909.0,,,,Cyprus,CYP
2021-02-15,,,,,1687.0,1926.0,,,,Cyprus,CYP
2021-02-16,,,,,1703.0,1944.0,,,,Cyprus,CYP
2021-02-17,,,,,1719.0,1963.0,,,,Cyprus,CYP
2021-02-18,,,,,1735.0,1981.0,,,,Cyprus,CYP
2021-02-19,,,,,1750.0,1998.0,,,,Cyprus,CYP
2021-02-20,56791.0,37570.0,6.48,4.29,1766.0,2016.0,,19221.0,2.19,Cyprus,CYP
2021-02-21,,,,,1884.0,2151.0,,,,Cyprus,CYP
2021-02-22,,,,,2002.0,2286.0,,,,Cyprus,CYP
2021-02-23,64562.0,44239.0,7.37,5.05,2119.0,2419.0,,20323.0,2.32,Cyprus,CYP
2021-02-24,,,,,2420.0,2763.0,,,,Cyprus,CYP
2021-02-25,,,,,2721.0,3107.0,,,,Cyprus,CYP
2021-02-26,76176.0,53617.0,8.7,6.12,3022.0,3450.0,,22559.0,2.58,Cyprus,CYP
2021-02-27,,,,,3136.0,3580.0,,,,Cyprus,CYP
2021-02-28,,,,,3133.0,3577.0,,,,Cyprus,CYP
2021-03-01,,,,,3129.0,3572.0,,,,Cyprus,CYP
2021-03-02,,,,,3126.0,3569.0,,,,Cyprus,CYP
2021-03-03,,,,,2939.0,3355.0,,,,Cyprus,CYP
2021-03-04,,,,,2753.0,3143.0,,,,Cyprus,CYP
2021-03-05,,,,,2567.0,2931.0,,,,Cyprus,CYP
2021-03-06,,,,,2567.0,2931.0,,,,Cyprus,CYP
2021-03-07,99275.0,70534.0,11.33,8.05,2567.0,2931.0,,28741.0,3.2800000000000002,Cyprus,CYP
2021-03-08,,,,,2531.0,2890.0,,,,Cyprus,CYP
2021-03-09,,,,,2496.0,2850.0,,,,Cyprus,CYP
2021-03-10,,,,,2461.0,2810.0,,,,Cyprus,CYP
2021-03-11,,,,,2426.0,2770.0,,,,Cyprus,CYP
2021-03-12,,,,,2391.0,2730.0,,,,Cyprus,CYP
2021-03-13,,,,,2355.0,2689.0,,,,Cyprus,CYP
2021-03-14,,,,,2320.0,2649.0,,,,Cyprus,CYP
2021-03-15,,,,,2320.0,2649.0,,,,Cyprus,CYP
2021-03-16,,,,,2320.0,2649.0,,,,Cyprus,CYP
2021-03-17,,,,,2320.0,2649.0,,,,Cyprus,CYP
2021-03-18,,,,,2320.0,2649.0,,,,Cyprus,CYP
2021-03-19,,,,,2320.0,2649.0,,,,Cyprus,CYP
2021-03-20,129438.0,93475.0,14.78,10.67,2320.0,2649.0,,35963.0,4.11,Cyprus,CYP
2021-03-21,,,,,2316.0,2644.0,,,,Cyprus,CYP
2021-03-22,,,,,2312.0,2640.0,,,,Cyprus,CYP
2021-03-23,,,,,2308.0,2635.0,,,,Cyprus,CYP
2021-03-24,,,,,2304.0,2630.0,,,,Cyprus,CYP
2021-03-25,,,,,2300.0,2626.0,,,,Cyprus,CYP
2021-03-26,,,,,2296.0,2621.0,,,,Cyprus,CYP
2021-03-27,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-03-28,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-03-29,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-03-30,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-03-31,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-04-01,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-04-02,,,,,2292.0,2617.0,,,,Cyprus,CYP
2021-04-03,161526.0,114660.0,18.44,13.09,2292.0,2617.0,,46866.0,5.35,Cyprus,CYP
2021-04-04,,,,,2432.0,2777.0,,,,Cyprus,CYP
2021-04-05,,,,,2573.0,2938.0,,,,Cyprus,CYP
2021-04-06,,,,,2713.0,3097.0,,,,Cyprus,CYP
2021-04-07,174626.0,124165.0,19.94,14.18,2854.0,3258.0,,50461.0,5.76,Cyprus,CYP
2021-04-08,,,,,3140.0,3585.0,,,,Cyprus,CYP
2021-04-09,183225.0,130937.0,20.92,14.95,3427.0,3913.0,,52288.0,5.97,Cyprus,CYP
2021-04-10,,,,,3492.0,3987.0,,,,Cyprus,CYP
2021-04-11,,,,,3416.0,3900.0,,,,Cyprus,CYP
2021-04-12,,,,,3341.0,3814.0,,,,Cyprus,CYP
2021-04-13,,,,,3265.0,3728.0,,,,Cyprus,CYP
2021-04-14,,,,,3189.0,3641.0,,,,Cyprus,CYP
2021-04-15,,,,,2967.0,3387.0,,,,Cyprus,CYP
